value,m,s,n,n_arms,eps,f_eps,f_n_arms,scaled_1,f_scaled_1,n_users,f_n_users
38,24.748230765645985,0.6658372342361082,22,50.0,0.5,0.5,50,100.0,100,1001.0,1001
39,21.187916589293096,0.6775080475889826,29,50.0,0.5,0.5,50,100.0,100,1001.0,1001
40,26.302082936487228,0.9033998206685471,19,50.0,0.5,0.5,50,100.0,100,1001.0,1001
41,31.156155544579846,0.8656287325329388,13,50.0,0.5,0.5,50,100.0,100,1001.0,1001
42,27.596424740074426,0.8651137307496743,17,50.0,0.5,0.5,50,100.0,100,1001.0,1001
43,22.98855081828602,0.5345409631404456,25,50.0,0.5,0.5,50,100.0,100,1001.0,1001
44,23.64018427549513,0.7350906346546776,24,50.0,0.5,0.5,50,100.0,100,1001.0,1001
45,21.674261482880482,0.8767904085719497,28,50.0,0.5,0.5,50,100.0,100,1001.0,1001
46,23.41578343581009,0.7952537462601904,24,50.0,0.5,0.5,50,100.0,100,1001.0,1001
47,30.237700225392103,1.3021525690882831,14,50.0,0.5,0.5,50,100.0,100,1001.0,1001
48,25.03422806523451,0.8727501818108087,21,50.0,0.5,0.5,50,100.0,100,1001.0,1001
49,31.56764206605892,1.1875305463040071,13,50.0,0.5,0.5,50,100.0,100,1001.0,1001
50,24.58873926060085,0.5778228080519872,22,50.0,0.5,0.5,50,100.0,100,1001.0,1001
1,19.33212817568304,0.8702303090576526,24,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
2,19.210072687062244,0.7553203150895467,25,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
3,21.248638875742742,0.8793904811863951,19,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
4,22.446903113000833,0.7762694163490168,16,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
5,20.505079219874514,0.5810403996940569,20,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
6,25.94090985577019,0.9326895576950959,10,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
7,22.918332227155258,0.7357099690132506,15,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
8,19.678190403660974,0.7094149232615117,23,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
9,22.215618878851426,1.0528746307574501,17,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
10,19.12447859612828,0.5486138623896666,24,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
11,20.868894073075143,0.6845260984579167,19,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
12,20.24449434870279,0.8178003855034943,21,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
13,19.039266439901947,0.9219353658227277,25,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
14,18.129287990535524,0.5426799046717691,27,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
15,18.962624734437394,0.7859682137033517,25,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
16,20.23761198253076,0.7582349339257944,21,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
17,21.69417057366424,0.8041011803213907,18,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
18,19.96798911531863,0.7996082153761269,21,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
19,19.847203574700888,0.8560383295616275,22,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
20,18.69204054427125,0.6980836933426244,25,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
21,20.875830718182858,0.8794440501695548,20,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
22,21.22291070577081,0.7207586493086411,19,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
23,20.28315030942849,0.6808491687514696,21,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
24,21.196809330904408,0.9348827818714277,19,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
25,24.222781205537853,1.1525625121893688,13,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
26,22.209206234517552,0.9868705503759817,17,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
27,18.24490122061665,0.6816713068335253,27,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
28,22.647194366868078,0.9906268962875899,16,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
29,20.672155443212535,0.6943907546128084,20,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
30,20.579648207406393,0.6388432667006001,20,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
31,23.94589326671726,0.9075545607622899,13,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
32,22.7304209311252,0.8309071521882081,15,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
33,22.18281791440636,1.0717172227878686,16,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
34,21.149470196606533,0.8381228649517372,19,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
35,18.993611772626764,0.6690351958684212,25,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
36,18.03169917226116,0.6047650228767171,28,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
37,22.696384525829345,0.6618651652287101,16,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
38,21.242536316497098,0.9471931052481659,19,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
39,24.317900915094356,1.1671764167559486,13,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
40,21.519387496140528,0.8232512881709058,18,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
41,20.29058754698296,0.8947812436747856,21,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
42,20.495419062808892,0.7975863468331521,21,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
43,18.321155648488897,0.6955107904197351,27,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
44,20.309226341802024,0.7665082903824946,21,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
45,20.163781546683914,0.5818376891609243,21,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
46,19.967712801205966,0.8251746009783398,22,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
47,19.637017047424383,0.6109847774798893,23,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
48,19.529329520820536,1.002501874300583,23,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
49,25.102265386238837,1.0609208265835208,11,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
50,20.421511520152794,0.7407074836587983,20,50.0,0.6,0.6,50,83.33333333333334,83.3333333333333,1001.0,1001
1,17.62114128483981,0.67242501665504,11,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
2,14.124028867698609,0.7911951499833104,27,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
3,14.823220914754751,0.5250687243468695,24,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
4,14.877263188023981,0.6907814912147598,25,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
5,14.788341695485908,0.567579026087945,23,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
6,15.527125672180885,0.929794806038089,21,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
7,14.095276616737292,0.8890927089815607,28,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
8,15.3790021248426,0.6031787816302321,22,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
9,15.891643315251368,0.8514516053020633,19,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
10,14.90796226029325,0.8190494453139254,23,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
11,14.735297238213885,0.7134707242545502,25,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
12,15.916559066458206,0.5952669891891995,19,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
13,17.07387564268701,0.6936039391002662,14,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
14,16.104622106252208,0.684221107544912,19,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
15,15.859121954382708,0.8687333845454285,20,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
16,16.078042443113596,0.48209375040934477,19,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
17,15.928444687103111,0.7035205456200447,18,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
18,16.64559289828811,0.8374216780608151,16,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
19,14.581031456190436,0.4646222113371734,26,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
20,15.131291926918442,0.593124228790172,23,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
21,16.022780739131473,0.7397653004835464,18,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
22,15.684642740456585,0.6119516517802398,19,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
23,15.361448963814864,0.8027964164201957,22,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
24,16.20234801076859,0.982419107442978,18,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
25,16.067947129266543,0.6677434489006029,18,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
26,15.865606466117942,0.8760230942688807,19,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
27,15.599210123029266,0.8041726689647044,22,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
28,15.851758242744403,0.7327751213435867,19,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
29,14.472069596567538,0.629298443662657,26,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
30,15.178340293897815,0.6044796279481114,21,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
31,15.112009186420261,0.60145553253951,23,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
32,15.865942932251354,0.7681466435035968,18,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
33,15.480837480915358,0.7394700414186638,21,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
34,16.17798093244138,0.7442338773153307,17,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
35,15.907865380258196,0.877630324220052,18,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
36,15.697741542979777,0.8178040735241264,20,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
37,15.941631060312963,0.7535495415771917,18,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
38,17.106915614999245,0.8452133505004098,15,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
39,17.688652797770885,1.0939076907675334,12,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
40,14.400429244347542,0.7325657343595433,26,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
41,15.561039328520124,0.6796000963656336,20,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
42,16.651198491795533,0.6998733155203837,16,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
43,16.398388130684022,0.5470988586416677,17,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
44,14.926565510547109,0.5536672996472356,23,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
45,15.95351379986011,0.900552909092403,19,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
46,17.22831231521271,0.7907923337549598,14,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
47,15.736476236025169,0.7650028408968159,19,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
48,16.23007541717322,0.8167970521669304,17,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
49,13.86931209650103,0.6971175773005392,29,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
50,16.876318622782463,0.557309677160951,15,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,1001.0,1001
1,10.511916423209806,0.8117792697630463,21,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
2,11.185588159781005,0.6767576257275955,17,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
3,10.580212233777448,0.6779284167024369,22,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
4,11.027162283565113,0.9014895264332792,16,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
5,10.627117877824928,0.66738294821298,20,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
6,9.968860090199318,0.6277793029072851,28,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
7,11.47544645489246,0.6002126472091962,14,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
8,10.501852046726771,0.539352661295715,22,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
9,10.66934014149773,0.7398326553892953,19,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
10,10.800681912274257,0.6564082102122011,18,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
11,11.044386312237789,0.46567455276149544,18,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
12,11.040601334586448,0.8560643947876723,14,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
13,10.126914047270303,0.6650597144454027,25,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
14,10.00904926630726,0.6278242647654824,24,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
15,10.013342197342729,0.3862936125367814,26,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
16,10.419106396283318,0.681490433340061,23,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
17,11.184406841334656,0.7495632171337132,13,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
18,10.724281759150603,0.658954218062051,19,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
19,10.272678194917743,0.49663786758071315,24,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
20,10.220746468112935,0.7402477898740205,24,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
21,10.57430391554819,0.6022187541117671,22,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
22,11.480491201157628,0.3959916778736237,14,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
23,10.809119726434025,0.8116049879262824,16,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
24,10.401713778233372,0.6134102432945818,23,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
25,10.519705973410856,0.5900669183025685,20,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
26,10.197864436436092,0.6248718133946892,25,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
27,10.406149290360434,0.5481338281311745,22,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
28,10.523188176149862,0.786604743488437,23,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
29,10.857097044226414,0.6870019555999604,16,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
30,10.537442298855108,0.7722433673770754,20,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
31,11.549417524965012,0.7207979953385368,14,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
32,10.695303191891528,0.7052262164248829,15,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
33,11.348816446014892,0.8759550029926313,13,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
34,10.45705771433796,0.5641838966873318,23,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
35,10.789075450983388,0.6869861638512155,14,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
36,10.531472735192192,0.5202425531747259,21,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
37,11.188241833186712,0.7773913422185472,16,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
38,9.638230720213802,0.5549200709507919,32,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
39,10.422055686015309,0.7026836339120346,22,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
40,10.75541939010912,0.6702984687387546,19,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
41,10.364919494175636,0.6860264556838824,22,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
42,10.72473159580546,0.8006053332489417,19,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
43,11.250101872682505,0.7331935112848675,14,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
44,10.60310000125544,0.5844255679114553,21,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
45,10.888977134902287,0.9227630963761954,18,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
46,10.007133670620508,0.6798548900969231,25,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
47,11.095971331046458,0.5269443241985292,18,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
48,10.328730333936429,0.5868464596443317,22,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
49,10.846813815611398,0.6897097928247168,21,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
50,10.192226088959261,0.5696523000859951,24,50.0,0.8,0.8,50,62.5,62.5,1001.0,1001
1,5.790984653219397,0.5483502500503614,12,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
2,5.561484320360075,0.4304247363010073,20,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
3,5.4544981591450705,0.48611732066889407,18,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
4,5.481014823944925,0.5547443124002075,25,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
5,5.58780293177338,0.5570497803676873,21,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
6,5.565888734433744,0.5586902267950296,17,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
7,5.5990532335850265,0.35089342353195163,23,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
8,5.554090066183364,0.470533714951978,10,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
9,5.3129469775742635,0.5336858195897516,23,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
10,5.505524388276464,0.5537086281210385,22,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
11,5.907451068257331,0.6191850135174645,18,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
12,5.673220184688521,0.6615341964367566,16,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
13,5.572390168582553,0.4299662532983935,17,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
14,5.722564312622689,0.4653711641189869,11,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
15,5.415276803296798,0.4144445805482245,26,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
16,5.274333025151232,0.5038374489846493,25,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
17,5.521460390160211,0.36531561749078434,21,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
18,5.704703403385013,0.5097463373549059,20,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
19,5.472252413408517,0.5278577044007601,22,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
20,5.56827347103104,0.6261517613425804,22,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
21,5.353892250667113,0.39083324195404806,28,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
22,5.4966165198241885,0.6587140668115875,23,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
23,5.569877110252808,0.3910928619054668,18,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
24,5.779256571044929,0.42230740478791434,18,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
25,5.8238322934890085,0.44990951329334133,14,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
26,5.671053778156195,0.46942380022442237,22,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
27,5.503481934185057,0.5373035908820922,19,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
28,5.6012311928571945,0.4448991798437588,21,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
29,5.663419835297335,0.6168888313001026,20,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
30,5.505858654645615,0.5239299126663983,20,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
31,5.540927129381314,0.5860707828119015,20,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
32,5.657561132697159,0.46453183511288176,19,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
33,5.441258327133678,0.3667394560113562,25,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
34,5.731275615966123,0.3709235586681495,17,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
35,5.626966400071579,0.36575459767119567,22,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
36,5.813013083307515,0.5571474386394618,13,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
37,5.51788892948597,0.5748068346326153,22,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
38,5.63405004560894,0.47441167298350073,16,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
39,5.545964412524682,0.5997394376741074,19,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
40,5.610850473502245,0.5360833731322479,19,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
41,5.502067487979462,0.4086864317457995,24,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
42,5.421751703760023,0.4613183795319592,20,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
43,5.560990153502847,0.5623346863318907,23,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
44,5.856104205850822,0.7115357020460129,9,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
45,5.499092178458155,0.49350789885336666,24,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
46,5.3182246580932375,0.5188592924153396,26,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
47,5.414386252609425,0.45186611073097926,27,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
48,5.654579916578271,0.3969218865375735,23,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
49,5.439221438694631,0.5997941345481949,20,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
50,5.370510399315716,0.4434791247446033,21,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,1001.0,1001
1,84.44732152196447,0.88557835795141715,11,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
2,60.03873179194443,0.8258917751027169,16,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
3,111.55978580243321,1.2695886594263956,8,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
4,101.86351466921688,1.018915570563531,9,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
5,78.17660146727539,0.7791054019664955,12,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
6,91.6295849983354,0.9450335017974483,10,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
7,203.25656922734018,4.768032962179214,4,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
8,78.12762249324805,0.9736421500280966,12,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
9,77.98658420648611,0.9505371588948249,12,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
10,125.35217149796998,1.5718002197296397,7,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
11,83.97683859866927,0.7042927210551788,11,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
12,91.85432733932774,1.0396879107369967,10,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
13,63.372656587479206,0.9650025948984982,15,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
14,112.67240355372634,1.6408498703772194,8,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
15,84.45212203126701,0.6560219141398813,11,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
16,143.71205357465027,1.3481437731192119,6,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
17,84.27708691885147,0.665565644830533,11,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
18,144.58815913117382,1.7624063380010955,6,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
19,91.8169583559719,1.0434612002908217,10,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
20,67.75938362125666,0.9253367739973737,14,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
21,100.73117907872853,1.2733194392363343,9,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
22,77.94866907330213,0.6708597636254567,12,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
23,84.34387056598274,1.0812761401799977,11,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
24,144.7593176023321,1.953371586558197,6,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
25,84.2793503065567,1.0184372195114813,11,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
26,84.88055527907113,0.6585874631652363,11,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
27,101.4390897954629,1.2997298572021445,9,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
28,56.686321131973834,0.7745090252808556,17,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
29,67.84771813767901,0.9005319795328457,14,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
30,53.90493384915126,0.7861144065925377,18,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
31,91.65196080665167,0.6962253635161468,10,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
32,92.22445988651911,1.059564817644433,10,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
33,84.22080742341485,1.1123396182606724,11,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
34,113.31822385131244,1.176105792767304,8,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
35,144.94943442994906,1.4799409039897533,6,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
36,112.56644887996022,1.2035141915333774,8,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
37,127.1292314828029,1.6217797696654688,7,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
38,78.17197557344673,0.8337129375584704,12,100.0,0.1,0.1,100,1e3,1000,1001.0,1001
