value,m,s,n,n_arms,eps,f_eps,f_n_arms,scaled_1,f_scaled_1,n_users,f_n_users
44,69.36111111111126,5.98796707830536,6,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,201.0,201
45,82.13472222222231,4.159270400660448,4,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,201.0,201
46,80.83861832611844,7.465143048029474,4,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,201.0,201
47,65.2191146155433,3.053464181710223,7,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,201.0,201
48,75.4279581529583,1.7630121134522934,5,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,201.0,201
49,82.70550144300157,2.988399695729384,4,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,201.0,201
50,71.19611592111605,4.566752685539639,6,50.0,0.7,0.7,50,71.42857142857143,71.4285714285714,201.0,201
1,59.61311327561337,3.527702672822215,2,50.0,0.8,0.8,50,62.5,62.5,201.0,201
2,57.28811327561335,3.5013264674921976,2,50.0,0.8,0.8,50,62.5,62.5,201.0,201
3,57.93531746031755,7.67715933859685,2,50.0,0.8,0.8,50,62.5,62.5,201.0,201
4,47.76240465883331,3.063286706619338,7,50.0,0.8,0.8,50,62.5,62.5,201.0,201
5,57.80319264069271,4.558619464123541,2,50.0,0.8,0.8,50,62.5,62.5,201.0,201
6,60.94107142857151,1.5514259496747733,2,50.0,0.8,0.8,50,62.5,62.5,201.0,201
7,48.96366642616647,4.226968414087483,6,50.0,0.8,0.8,50,62.5,62.5,201.0,201
8,59.27380952380958,8.963420245326642,2,50.0,0.8,0.8,50,62.5,62.5,201.0,201
9,52.31113275613283,3.1411000001555536,5,50.0,0.8,0.8,50,62.5,62.5,201.0,201
10,53.4821005383506,2.8535023665409756,4,50.0,0.8,0.8,50,62.5,62.5,201.0,201
11,45.256228493728536,3.422687270214523,8,50.0,0.8,0.8,50,62.5,62.5,201.0,201
12,52.75811688311695,4.858860911834224,3,50.0,0.8,0.8,50,62.5,62.5,201.0,201
13,54.566029341029406,0.6510736243715531,3,50.0,0.8,0.8,50,62.5,62.5,201.0,201
14,54.10285714285724,4.169352369511841,5,50.0,0.8,0.8,50,62.5,62.5,201.0,201
15,51.795663780663816,3.3069762483484646,5,50.0,0.8,0.8,50,62.5,62.5,201.0,201
16,65.15396825396834,0.6195602273253838,2,50.0,0.8,0.8,50,62.5,62.5,201.0,201
17,59.11256613756621,4.585060166232834,3,50.0,0.8,0.8,50,62.5,62.5,201.0,201
18,51.25167748917755,5.851615167799422,6,50.0,0.8,0.8,50,62.5,62.5,201.0,201
19,55.58943001443007,6.326663986158727,3,50.0,0.8,0.8,50,62.5,62.5,201.0,201
20,49.95548340548347,6.814740467165741,5,50.0,0.8,0.8,50,62.5,62.5,201.0,201
21,52.20224867724874,4.324574924339287,3,50.0,0.8,0.8,50,62.5,62.5,201.0,201
22,50.29045359402508,3.3671748036410727,7,50.0,0.8,0.8,50,62.5,62.5,201.0,201
23,47.86677489177496,3.5879357923378876,6,50.0,0.8,0.8,50,62.5,62.5,201.0,201
24,48.225026362526414,3.0295141607681093,6,50.0,0.8,0.8,50,62.5,62.5,201.0,201
25,58.423033910533974,0.8288607734882865,2,50.0,0.8,0.8,50,62.5,62.5,201.0,201
26,51.446681096681154,3.826716936453327,6,50.0,0.8,0.8,50,62.5,62.5,201.0,201
27,53.05476190476196,2.693740118805911,2,50.0,0.8,0.8,50,62.5,62.5,201.0,201
28,51.546746031746075,1.225909703900671,5,50.0,0.8,0.8,50,62.5,62.5,201.0,201
30,58.961129148629226,4.233074848629223,2,50.0,0.8,0.8,50,62.5,62.5,201.0,201
31,58.60819273319282,1.000235167518639,3,50.0,0.8,0.8,50,62.5,62.5,201.0,201
32,47.96889221889227,3.649547902578533,7,50.0,0.8,0.8,50,62.5,62.5,201.0,201
33,58.55182178932189,8.719631662794207,2,50.0,0.8,0.8,50,62.5,62.5,201.0,201
34,53.14303751803757,4.129628274460769,3,50.0,0.8,0.8,50,62.5,62.5,201.0,201
35,49.88003607503613,2.195735951824148,5,50.0,0.8,0.8,50,62.5,62.5,201.0,201
36,48.16726190476194,3.8946740408917786,6,50.0,0.8,0.8,50,62.5,62.5,201.0,201
37,51.350962000962056,3.9009712689553555,6,50.0,0.8,0.8,50,62.5,62.5,201.0,201
38,51.06791708291715,4.339853392317544,5,50.0,0.8,0.8,50,62.5,62.5,201.0,201
39,49.85636123136129,2.6575933270481387,6,50.0,0.8,0.8,50,62.5,62.5,201.0,201
40,55.91706349206356,4.043416157499251,2,50.0,0.8,0.8,50,62.5,62.5,201.0,201
41,60.62777777777785,4.160144895980854,2,50.0,0.8,0.8,50,62.5,62.5,201.0,201
42,57.4886724386725,3.919333683649928,3,50.0,0.8,0.8,50,62.5,62.5,201.0,201
43,49.01029341029346,1.39464632901684,6,50.0,0.8,0.8,50,62.5,62.5,201.0,201
44,52.08515595515601,4.061874792383709,5,50.0,0.8,0.8,50,62.5,62.5,201.0,201
45,53.95889249639258,2.716891599539319,4,50.0,0.8,0.8,50,62.5,62.5,201.0,201
47,56.115674603174654,8.691520852084695,2,50.0,0.8,0.8,50,62.5,62.5,201.0,201
48,53.558881673881736,4.21459484815768,5,50.0,0.8,0.8,50,62.5,62.5,201.0,201
49,49.68779942279948,3.4296374188504957,5,50.0,0.8,0.8,50,62.5,62.5,201.0,201
50,49.74994958744964,3.572835459914592,6,50.0,0.8,0.8,50,62.5,62.5,201.0,201
1,27.33353174603173,0.9530973110532597,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
3,30.502083333333324,3.70630356654485,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
4,26.186269841269826,3.570352622318221,5,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
5,27.617712842712834,1.6823098000547514,5,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
6,31.07261904761903,4.56645069723407,2,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
7,26.959054834054818,2.9492950630410695,5,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
9,27.367261904761886,1.5183153940477838,2,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
10,28.840331890331875,3.948350306647501,5,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
11,27.90477392977392,3.7112641106066526,3,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
12,26.15396825396824,2.1889275783037454,6,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
13,26.48450216450215,2.154015303106391,5,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
14,26.62381854256853,2.8055691215631913,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
15,27.77952380952379,2.8626867455459006,5,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
16,29.059920634920623,1.3642671310035799,2,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
17,28.20654761904761,0.009820927516477593,2,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
18,27.959799922299904,3.5634347254383134,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
19,26.551280663780652,1.6788995479543039,6,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
20,29.54347596847596,6.1151393454332315,2,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
21,25.16432178932177,1.8241123244069564,8,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
22,27.783302808302793,2.0142561414997275,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
23,27.67621452621451,2.0574045762978628,3,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
24,27.268749999999986,2.219174222394421,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
25,27.431547619047606,2.3459377565370234,6,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
26,29.202633477633462,3.0084098406721367,5,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
27,27.86990266677765,2.909488380806874,8,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
28,30.593917887667878,1.8162476582535538,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
29,28.970680014430002,2.481007676013368,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
30,26.36045482295481,0.9189582176134565,2,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
31,31.562139249639234,5.277817465161538,2,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
32,26.224422799422783,0.15290036242540084,2,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
33,27.482136613386604,0.4657065617761848,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
34,26.192950937950933,2.5906564559691256,5,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
35,27.257242063492047,2.7785986575252326,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
36,27.64920634920633,1.965212063114514,3,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
37,25.846969696969687,3.377399683634786,3,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
38,27.04187409812409,3.460646803151627,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
39,28.46825327450326,3.802139131302142,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
40,27.85466570466569,1.2999514847649947,3,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
41,27.628101990601973,1.7158592506201449,6,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
42,32.034740259740246,7.014693137030631,2,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
43,27.532855339105325,2.290739289525443,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
44,29.70483127983126,2.4564602540841007,5,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
45,27.79080808080806,3.8484123346627737,5,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
46,26.089682539682535,3.2754987625210688,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
47,27.439696969696964,4.37476537840664,5,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
48,29.042380952380938,2.6084193530113304,5,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
49,27.397718253968236,2.483085836193394,4,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
50,25.62221204721203,2.268195795993881,6,50.0,0.9,0.9,50,55.55555555555556,55.5555555555556,201.0,201
1,462.52142857142763,6.145094646025998,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
3,320.69761904761845,4.147395571039026,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
5,468.58333333333246,20.85965004500311,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
11,465.2833333333324,4.69047498187072,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
12,244.21369047619055,3.0527878879622503,4,100.0,0.1,0.1,100,1e3,1000,201.0,201
14,320.8611111111103,11.911226419424787,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
15,321.36111111111063,2.225878935844584,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
16,461.80833333333226,6.0693332051844395,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
18,465.6130952380943,0.6313453403452294,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
20,320.24801587301505,2.3096717961096287,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
22,244.6898809523808,2.7738986803574774,4,100.0,0.1,0.1,100,1e3,1000,201.0,201
23,320.881481481481,5.128154955832434,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
24,465.46666666666596,1.178511301977472,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
25,243.46607142857164,2.4892067654655894,4,100.0,0.1,0.1,100,1e3,1000,201.0,201
27,320.03333333333285,6.496302367073175,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
28,321.0722222222216,5.75210911399065,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
29,197.9199999999984,3.2294951445834963,5,100.0,0.1,0.1,100,1e3,1000,201.0,201
30,246.46250000000003,2.7566208178372076,4,100.0,0.1,0.1,100,1e3,1000,201.0,201
34,321.78333333333273,5.8913307306394485,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
35,244.58273809523794,3.955267818810585,4,100.0,0.1,0.1,100,1e3,1000,201.0,201
36,199.08404761904575,2.488887661463037,5,100.0,0.1,0.1,100,1e3,1000,201.0,201
38,465.46666666666596,1.508494466531296,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
39,462.7916666666658,10.901229543292581,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
40,462.6583333333326,10.712667734976138,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
41,321.3388888888882,0.6455689422975401,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
43,467.40833333333273,1.9445436482629654,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
45,466.64999999999907,2.121320343559683,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
50,245.28750000000022,3.9656715605210953,4,100.0,0.1,0.1,100,1e3,1000,201.0,201
51,322.8611111111107,6.406514335106358,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
52,320.41111111111053,8.027770088423596,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
53,468.5749999999995,9.298454172603044,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
54,464.37976190476087,13.97209327873123,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
56,322.1753968253959,4.394539188442667,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
61,465.88809523809437,9.222692731761605,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
64,465.2833333333325,5.091168824543134,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
65,321.07222222222146,8.561579769420097,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
66,321.52777777777715,5.822807964598473,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
67,464.89166666666574,10.524105926659736,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
68,321.7587301587295,5.154931996167178,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
69,464.3583333333323,11.231212707846366,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
70,166.68829365079284,2.087008244068082,6,100.0,0.1,0.1,100,1e3,1000,201.0,201
72,324.81428571428495,3.655515666028482,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
73,245.59166666666687,1.4672031846970857,4,100.0,0.1,0.1,100,1e3,1000,201.0,201
76,466.3249999999989,9.274883946563554,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
77,461.85833333333244,11.490485194281236,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
79,469.41666666666595,16.404877323527895,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
81,244.6500000000002,3.2961256718220038,4,100.0,0.1,0.1,100,1e3,1000,201.0,201
83,463.5797619047612,10.3187082426008,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
86,465.9297619047612,2.9513290176667293,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
87,468.88809523809437,6.380796906421421,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
89,197.17809523809342,1.8626333673657332,5,100.0,0.1,0.1,100,1e3,1000,201.0,201
90,469.4249999999994,8.261364226862833,2,100.0,0.1,0.1,100,1e3,1000,201.0,201
92,321.22777777777685,6.760965030832842,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
94,246.05535714285716,3.1141366736581317,4,100.0,0.1,0.1,100,1e3,1000,201.0,201
95,322.88333333333264,3.6888721552496895,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
97,320.9587301587296,0.5499192547065724,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
98,321.7055555555549,5.451027765816406,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
100,322.577777777777,8.376974615199451,3,100.0,0.1,0.1,100,1e3,1000,201.0,201
1,415.7916666666656,8.449926035179073,2,100.0,0.2,0.2,100,500.0,500,201.0,201
9,298.5777777777778,3.3847834877963656,3,100.0,0.2,0.2,100,500.0,500,201.0,201
11,299.3936507936507,9.942548781175551,3,100.0,0.2,0.2,100,500.0,500,201.0,201
13,419.3166666666657,8.249579113842987,2,100.0,0.2,0.2,100,500.0,500,201.0,201
15,234.44384920634926,7.927534937493861,4,100.0,0.2,0.2,100,500.0,500,201.0,201
16,231.77083333333383,2.5373643003306245,4,100.0,0.2,0.2,100,500.0,500,201.0,201
17,415.70833333333223,10.547676152699106,2,100.0,0.2,0.2,100,500.0,500,201.0,201
18,231.3142857142857,2.6728766623816984,4,100.0,0.2,0.2,100,500.0,500,201.0,201
20,425.8130952380942,5.638334786175738,2,100.0,0.2,0.2,100,500.0,500,201.0,201
21,299.11111111111137,9.680052991896368,3,100.0,0.2,0.2,100,500.0,500,201.0,201
22,419.2333333333323,6.104688544243734,2,100.0,0.2,0.2,100,500.0,500,201.0,201
23,419.5666666666657,1.0606601717797408,2,100.0,0.2,0.2,100,500.0,500,201.0,201
24,420.31666666666564,8.39100047008029,2,100.0,0.2,0.2,100,500.0,500,201.0,201
25,414.31666666666564,20.85965004500307,2,100.0,0.2,0.2,100,500.0,500,201.0,201
26,298.6888888888891,4.190343838097329,3,100.0,0.2,0.2,100,500.0,500,201.0,201
28,300.9222222222221,8.617316760346164,3,100.0,0.2,0.2,100,500.0,500,201.0,201
29,298.49484126984146,9.565047797125493,3,100.0,0.2,0.2,100,500.0,500,201.0,201
30,421.85833333333244,19.527932273768172,2,100.0,0.2,0.2,100,500.0,500,201.0,201
31,232.1726190476191,9.501686507418722,4,100.0,0.2,0.2,100,500.0,500,201.0,201
33,423.4547619047613,14.125299747988336,2,100.0,0.2,0.2,100,500.0,500,201.0,201
34,299.85000000000014,7.159744719223035,3,100.0,0.2,0.2,100,500.0,500,201.0,201
35,422.9083333333324,25.514769687814496,2,100.0,0.2,0.2,100,500.0,500,201.0,201
38,232.04642857142858,5.455074714067103,4,100.0,0.2,0.2,100,500.0,500,201.0,201
41,418.30119047618984,0.7896025723249432,2,100.0,0.2,0.2,100,500.0,500,201.0,201
45,423.7999999999988,10.724452847995863,2,100.0,0.2,0.2,100,500.0,500,201.0,201
46,298.84444444444455,7.788744252896771,3,100.0,0.2,0.2,100,500.0,500,201.0,201
47,230.67678571428587,4.693667585226364,4,100.0,0.2,0.2,100,500.0,500,201.0,201
48,296.55555555555577,9.569415013661978,3,100.0,0.2,0.2,100,500.0,500,201.0,201
50,409.3083333333327,10.217692988145684,2,100.0,0.2,0.2,100,500.0,500,201.0,201
51,411.7916666666657,11.514055420320847,2,100.0,0.2,0.2,100,500.0,500,201.0,201
54,415.27499999999884,13.258252147247646,2,100.0,0.2,0.2,100,500.0,500,201.0,201
55,418.17499999999905,8.99204123408879,2,100.0,0.2,0.2,100,500.0,500,201.0,201
56,414.70416666666574,7.5837202282256575,2,100.0,0.2,0.2,100,500.0,500,201.0,201
57,296.975,10.836909666094982,3,100.0,0.2,0.2,100,500.0,500,201.0,201
58,417.16666666666583,17.9840824681777,2,100.0,0.2,0.2,100,500.0,500,201.0,201
59,296.9539682539684,8.524479999346346,3,100.0,0.2,0.2,100,500.0,500,201.0,201
60,297.8587301587301,11.466813332922245,3,100.0,0.2,0.2,100,500.0,500,201.0,201
62,299.5277777777779,4.433500414562351,3,100.0,0.2,0.2,100,500.0,500,201.0,201
63,299.1722222222222,8.607769961128156,3,100.0,0.2,0.2,100,500.0,500,201.0,201
65,420.41666666666583,7.754604367012533,2,100.0,0.2,0.2,100,500.0,500,201.0,201
66,411.64166666666597,5.951482074986749,2,100.0,0.2,0.2,100,500.0,500,201.0,201
67,301.43888888888887,7.071094000956762,3,100.0,0.2,0.2,100,500.0,500,201.0,201
69,300.13968253968284,1.4841191324805854,3,100.0,0.2,0.2,100,500.0,500,201.0,201
70,418.3416666666652,3.6887403751899246,2,100.0,0.2,0.2,100,500.0,500,201.0,201
72,417.9499999999989,12.892913643634767,2,100.0,0.2,0.2,100,500.0,500,201.0,201
73,418.1666666666658,5.868986283848393,2,100.0,0.2,0.2,100,500.0,500,201.0,201
74,295.3206349206352,10.900577626556768,3,100.0,0.2,0.2,100,500.0,500,201.0,201
75,161.09398148148085,2.993215205233921,6,100.0,0.2,0.2,100,500.0,500,201.0,201
77,298.5055555555557,3.7867214393532653,3,100.0,0.2,0.2,100,500.0,500,201.0,201
78,416.04999999999893,0.8249579113841581,2,100.0,0.2,0.2,100,500.0,500,201.0,201
79,297.7249999999999,5.632427195367021,3,100.0,0.2,0.2,100,500.0,500,201.0,201
80,414.88333333333264,17.93694201609868,2,100.0,0.2,0.2,100,500.0,500,201.0,201
82,161.4826719576714,2.2738301983416864,6,100.0,0.2,0.2,100,500.0,500,201.0,201
83,233.26666666666685,7.82203677179156,4,100.0,0.2,0.2,100,500.0,500,201.0,201
85,161.02222222222179,1.9996698518132086,6,100.0,0.2,0.2,100,500.0,500,201.0,201
86,300.5833333333333,6.525739634537575,3,100.0,0.2,0.2,100,500.0,500,201.0,201
87,232.3232142857146,8.293319209973728,4,100.0,0.2,0.2,100,500.0,500,201.0,201
88,189.80952380952326,4.794145912883014,5,100.0,0.2,0.2,100,500.0,500,201.0,201
93,417.39166666666563,6.917861342608168,2,100.0,0.2,0.2,100,500.0,500,201.0,201
94,413.24166666666565,13.022549886852183,2,100.0,0.2,0.2,100,500.0,500,201.0,201
95,412.6428571428562,10.040916292848927,2,100.0,0.2,0.2,100,500.0,500,201.0,201
96,419.1055555555546,2.914851286891241,2,100.0,0.2,0.2,100,500.0,500,201.0,201
98,417.88333333333253,4.949747468305833,2,100.0,0.2,0.2,100,500.0,500,201.0,201
100,416.03333333333217,7.542472332656359,2,100.0,0.2,0.2,100,500.0,500,201.0,201
1,359.44642857142827,0.07576144084159955,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
5,273.0111111111116,7.257339835055098,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
6,272.00396825396876,12.739530923395279,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
7,368.991666666666,19.881485664361566,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
8,365.191666666666,3.35875721063594,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
13,274.04444444444476,8.559438152208196,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
14,275.76507936507977,10.50547917006112,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
18,272.98412698412744,17.06927334694076,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
19,360.9333333333327,4.124789556921473,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
20,361.91666666666606,5.821845831769292,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
22,371.1833333333325,0.49497474683057524,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
24,274.95000000000044,4.986983055916512,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
27,218.6517857142858,8.62302731392458,4,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
29,273.25793650793696,2.999737642848859,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
32,180.24198412698377,3.274162684174185,5,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
33,274.89841269841315,4.7249142653400815,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
35,360.0749999999996,4.678689868851035,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
36,370.84166666666584,13.823937572196892,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
37,271.1301587301593,11.176579348169124,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
38,362.97976190476106,7.4532421912210065,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
42,152.88207671957667,2.193731010304078,6,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
43,217.5857142857142,4.4839421228927545,4,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
44,214.73452380952395,4.503519661598444,4,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
45,180.03547619047572,5.082797897528513,5,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
47,271.0317460317467,2.0624247850414483,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
49,268.9539682539688,10.18617436274009,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
50,274.48174603174647,4.529603015380639,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
52,276.755555555556,4.394008968449413,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
53,362.25833333333287,1.8502627441047244,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
54,179.04746031746,5.565370536302873,5,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
56,359.62499999999955,15.332432038728188,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
58,374.0333333333326,10.535891039679582,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
60,361.63333333333276,2.1213203435596024,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
61,273.34841269841314,13.769292862232083,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
62,275.83015873015916,2.6659026683351925,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
63,273.7023809523814,7.305648499619825,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
65,273.1809523809527,6.61131314121826,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
66,275.25000000000045,10.784608373871192,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
67,271.81904761904804,12.093110986562834,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
68,274.3039682539689,13.25615510425783,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
69,366.1999999999996,31.466251762801164,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
70,368.81666666666604,8.60313250443618,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
71,271.8750000000007,13.780655221480664,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
73,267.21825396825426,9.14583295239095,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
74,369.4249999999996,15.874547237637822,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
76,363.0583333333326,3.2880465325173898,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
78,360.77916666666613,16.622901914393708,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
79,275.9817460317464,1.4748195118700043,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
80,274.1222222222229,7.701376740797807,3,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
81,364.4666666666659,8.202438661763807,2,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
82,212.50178571428566,5.623620138136129,4,100.0,0.3,0.3,100,333.33333333333337,333.333333333333,201.0,201
