value,m,s,n,n_arms,eps,f_eps,f_n_arms,scaled_1,f_scaled_1,n_users,f_n_users
119,0.999999999989899,1.4284701189104986e-12,1,200.0,0.4,0.4,200,500.0,500,51.0,51
125,0.9999999999904545,6.427958525851375e-13,2,200.0,0.4,0.4,200,500.0,500,51.0,51
184,0.9999999999894444,7.85674266325361e-13,2,200.0,0.4,0.4,200,500.0,500,51.0,51
31,0.9999999999918832,1.3775206208631913e-12,2,200.0,0.5,0.5,200,400.0,400,51.0,51
42,0.9999999999904545,6.427958525851375e-13,1,200.0,0.5,0.5,200,400.0,400,51.0,51
89,0.9999999999919872,4.5328569282200586e-13,2,200.0,0.5,0.5,200,400.0,400,51.0,51
127,0.9999999999916084,9.890012397249099e-13,2,200.0,0.5,0.5,200,400.0,400,51.0,51
145,0.9999999999912879,5.35715546902904e-13,2,200.0,0.5,0.5,200,400.0,400,51.0,51
147,0.999999999989899,1.4284701189104986e-12,1,200.0,0.5,0.5,200,400.0,400,51.0,51
176,0.9999999999911539,1.6317970923100475e-12,1,200.0,0.5,0.5,200,400.0,400,51.0,51
185,0.9999999999912879,5.35715546902904e-13,1,200.0,0.5,0.5,200,400.0,400,51.0,51
199,0.9999999999904545,6.427958525851375e-13,1,200.0,0.5,0.5,200,400.0,400,51.0,51
15,0.9999999999923077,0.0,2,200.0,0.6,0.6,200,333.33333333333337,333.333333333333,51.0,51
30,0.9999999999923077,0.0,2,200.0,0.6,0.6,200,333.33333333333337,333.333333333333,51.0,51
71,0.9999999999912879,5.35715546902904e-13,2,200.0,0.6,0.6,200,333.33333333333337,333.333333333333,51.0,51
76,0.9999999999904545,6.427958525851375e-13,2,200.0,0.6,0.6,200,333.33333333333337,333.333333333333,51.0,51
82,0.9999999999925824,3.8851938683266224e-13,1,200.0,0.6,0.6,200,333.33333333333337,333.333333333333,51.0,51
143,0.9999999999925,1.1785113994880416e-12,3,200.0,0.6,0.6,200,333.33333333333337,333.333333333333,51.0,51
180,0.9999999999911111,9.622505282663355e-13,2,200.0,0.6,0.6,200,333.33333333333337,333.333333333333,51.0,51
46,0.9999999999921212,1.7142269463909457e-12,2,200.0,0.7,0.7,200,285.7142857142857,285.714285714286,51.0,51
57,0.999999999990909,0.0,1,200.0,0.7,0.7,200,285.7142857142857,285.714285714286,51.0,51
95,0.9999999999918832,1.3775206208631913e-12,2,200.0,0.7,0.7,200,285.7142857142857,285.714285714286,51.0,51
111,0.9999999999918832,1.3775206208631913e-12,2,200.0,0.7,0.7,200,285.7142857142857,285.714285714286,51.0,51
152,0.9999999999916667,0.0,1,200.0,0.7,0.7,200,285.7142857142857,285.714285714286,51.0,51
163,0.9999999999919872,4.5328569282200586e-13,2,200.0,0.7,0.7,200,285.7142857142857,285.714285714286,51.0,51
179,0.9999999999922772,5.958330319471662e-13,4,200.0,0.7,0.7,200,285.7142857142857,285.714285714286,51.0,51
14,0.9999999999919872,4.5328569282200586e-13,2,200.0,0.8,0.8,200,250.0,250,51.0,51
27,0.9999999999919872,4.5328569282200586e-13,2,200.0,0.8,0.8,200,250.0,250,51.0,51
54,0.9999999999912879,5.35715546902904e-13,1,200.0,0.8,0.8,200,250.0,250,51.0,51
113,0.9999999999925133,2.268783602798055e-12,1,200.0,0.8,0.8,200,250.0,250,51.0,51
119,0.9999999999899039,3.39956419154211e-12,2,200.0,0.8,0.8,200,250.0,250,51.0,51
168,0.9999999999911616,4.3740991474433184e-13,2,200.0,0.8,0.8,200,250.0,250,51.0,51
16,0.9999999999919872,4.5328569282200586e-13,2,200.0,0.9,0.9,200,222.22222222222223,222.222222222222,51.0,51
129,0.9999999999911539,1.6317970923100475e-12,2,200.0,0.9,0.9,200,222.22222222222223,222.222222222222,51.0,51
139,0.9999999999918832,1.3775206208631913e-12,2,200.0,0.9,0.9,200,222.22222222222223,222.222222222222,51.0,51
164,0.9999999999921212,1.7142269463909457e-12,2,200.0,0.9,0.9,200,222.22222222222223,222.222222222222,51.0,51
189,0.9999999999919872,4.5328569282200586e-13,3,200.0,0.9,0.9,200,222.22222222222223,222.222222222222,51.0,51
